index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP
1950,22200250,1610612741,CHI,1610612738,BOS,2022-23,28,23,2022-11-21,51,25.9,21.0,28.3,23.5,22.4,22.6,102.2,107.0,28.7,21.5,27.7,22.5,0.5043,0.4780999999999999,0.4575999999999999,0.478,0.2967,0.2854
1961,22200255,1610612762,UTA,1610612746,LAC,2022-23,24,34,2022-11-21,58,32.1,23.0,30.7,26.5,22.9,22.6,101.6,101.0,27.7,22.5,28.7,21.5,0.6167,0.5888,0.5113000000000001,0.5077,0.4465,0.4747
1965,22200253,1610612744,GSW,1610612740,NOP,2022-23,16,35,2022-11-21,51,31.5,24.5,25.4,14.0,21.8,23.3,103.4,96.8,28.0,22.0,33.7,25.5,0.6319999999999999,0.5538000000000001,0.5246000000000001,0.4842000000000001,0.4747,0.4465
1942,22200256,1610612751,BKN,1610612755,PHI,2022-23,26,33,2022-11-22,59,29.9,23.0,30.6,23.5,22.9,22.4,98.2,104.4,26.3,20.0,28.7,19.5,0.5748,0.6377999999999999,0.4904999999999999,0.5,0.40280000000000005,0.3423999999999999
1944,22200257,1610612763,MEM,1610612758,SAC,2022-23,31,28,2022-11-22,59,31.6,21.5,29.9,21.5,24.9,21.0,103.6,104.0,27.3,23.0,31.1,25.5,0.5621,0.5553,0.5,0.4904999999999999,0.3423999999999999,0.40280000000000005
1949,22200259,1610612747,LAL,1610612756,PHX,2022-23,22,26,2022-11-22,48,28.7,22.0,31.2,25.0,23.0,22.4,104.2,100.8,31.0,21.0,29.1,21.0,0.5439999999999999,0.5547000000000001,0.4796,0.4827999999999999,0.42560000000000003,0.362
1945,22200257,1610612758,SAC,1610612763,MEM,2022-23,28,31,2022-11-22,59,30.6,23.5,29.9,23.0,23.3,23.4,104.4,98.2,31.1,25.5,27.3,23.0,0.5666,0.4902,0.4827999999999999,0.4796,0.362,0.42560000000000003
1943,22200256,1610612755,PHI,1610612751,BKN,2022-23,33,26,2022-11-22,59,27.7,21.0,26.7,21.0,21.0,24.9,103.0,104.0,27.2,20.5,27.4,22.5,0.5553,0.5621,0.4775999999999999,0.4307999999999999,0.438,0.4645
1947,22200258,1610612743,DEN,1610612765,DET,2022-23,29,28,2022-11-22,57,31.2,25.0,28.7,22.0,22.4,22.9,104.0,103.0,27.4,22.5,27.2,20.5,0.6377999999999999,0.5748,0.5552,0.4793,0.4645,0.438
1946,22200258,1610612765,DET,1610612743,DEN,2022-23,28,29,2022-11-22,57,26.7,21.0,27.7,21.0,22.4,23.0,104.0,103.6,28.7,19.5,26.3,20.0,0.4902,0.5666,0.4307999999999999,0.4775999999999999,0.3031,0.43689999999999996
1948,22200259,1610612756,PHX,1610612747,LAL,2022-23,26,22,2022-11-22,48,29.9,21.5,31.6,21.5,23.4,23.3,100.8,104.2,29.1,21.0,31.0,21.0,0.5547000000000001,0.5439999999999999,0.4793,0.5552,0.43689999999999996,0.3031
1918,22200260,1610612755,PHI,1610612766,CHA,2022-23,33,21,2022-11-23,54,27.3,21.0,25.2,16.0,21.7,22.0,102.6,99.2,27.6,20.5,29.0,23.5,0.5314,0.5827,0.4588000000000001,0.4737,0.4405,0.1842
1933,22200263,1610612737,ATL,1610612758,SAC,2022-23,35,26,2022-11-23,61,25.2,19.5,26.5,21.0,24.1,22.8,102.8,97.2,30.2,22.0,29.9,25.5,0.4543999999999999,0.6121,0.4269,0.4721999999999999,0.1842,0.4405
1934,22200269,1610612759,SAS,1610612740,NOP,2022-23,19,29,2022-11-23,48,26.1,19.0,27.3,22.5,23.5,24.3,99.2,102.6,33.5,27.5,28.2,22.0,0.532,0.5776,0.4721999999999999,0.4269,0.33840000000000003,0.3633
1932,22200263,1610612758,SAC,1610612737,ATL,2022-23,26,35,2022-11-23,61,31.0,24.0,31.4,27.5,23.6,22.7,103.0,103.2,30.8,25.5,27.1,20.0,0.572,0.4953999999999999,0.487,0.4965,0.3633,0.33840000000000003
1936,22200271,1610612744,GSW,1610612746,LAC,2022-23,32,29,2022-11-23,61,30.7,20.5,26.9,24.0,21.5,23.5,104.2,101.6,28.2,22.0,33.5,27.5,0.6121,0.4543999999999999,0.5147,0.4715,0.41580000000000006,0.3883
1937,22200271,1610612746,LAC,1610612744,GSW,2022-23,29,32,2022-11-23,61,28.0,15.0,26.9,21.0,21.9,22.7,100.8,102.4,25.1,19.5,27.5,19.5,0.5776,0.532,0.4873,0.5246,0.3883,0.41580000000000006
1931,22200270,1610612765,DET,1610612762,UTA,2022-23,30,25,2022-11-23,55,26.9,21.0,28.0,15.0,22.7,22.5,103.2,103.0,28.5,19.5,27.3,19.5,0.4961,0.4656,0.4420999999999999,0.5157999999999999,0.2889,0.3528
1923,22200266,1610612751,BKN,1610612761,TOR,2022-23,38,26,2022-11-23,64,29.8,23.0,29.6,22.0,23.0,22.5,97.6,103.0,27.1,20.0,30.8,25.5,0.5617,0.5974,0.493,0.5101000000000001,0.3528,0.2889
1940,22200261,1610612739,CLE,1610612757,POR,2022-23,28,21,2022-11-23,49,29.6,22.0,29.8,23.0,22.7,23.6,99.6,100.4,28.8,17.5,28.8,22.5,0.5758000000000001,0.5682,0.5101000000000001,0.493,0.4,0.40449999999999997
1930,22200270,1610612762,UTA,1610612765,DET,2022-23,25,30,2022-11-23,55,31.0,22.0,31.0,25.0,22.7,21.9,103.0,97.6,28.8,22.5,28.8,17.5,0.5974,0.5617,0.5022,0.4756,0.40449999999999997,0.4
1921,22200262,1610612750,MIN,1610612754,IND,2022-23,29,21,2022-11-23,50,31.5,22.5,30.3,24.5,23.1,22.6,104.6,107.8,30.2,21.5,29.7,27.0,0.5892,0.5519999999999999,0.5157999999999999,0.4420999999999999,0.36429999999999996,0.4168
1925,22200264,1610612742,DAL,1610612738,BOS,2022-23,23,34,2022-11-23,57,29.2,24.0,29.1,23.5,22.0,21.7,99.2,104.4,27.3,19.5,28.5,19.5,0.5784999999999999,0.5980000000000001,0.4737,0.4588000000000001,0.4168,0.36429999999999996
1922,22200266,1610612761,TOR,1610612751,BKN,2022-23,26,38,2022-11-23,64,27.3,22.5,26.1,19.0,24.3,23.5,104.4,99.2,29.9,25.5,30.2,22.0,0.4788,0.5111,0.4241,0.4095,0.2957,0.4131
1927,22200265,1610612748,MIA,1610612764,WAS,2022-23,28,26,2022-11-23,54,31.3,27.5,29.4,24.0,22.7,22.7,102.6,107.4,29.7,27.0,30.2,21.5,0.5788,0.5257,0.4852,0.4613,0.4131,0.2957
1928,22200267,1610612741,CHI,1610612749,MIL,2022-23,32,33,2022-11-23,65,26.5,21.0,25.2,19.5,23.2,23.1,103.4,102.6,27.3,21.5,30.1,24.0,0.5111,0.4788,0.4615,0.5609,0.3157,0.33649999999999997
1919,22200260,1610612766,CHA,1610612755,PHI,2022-23,21,33,2022-11-23,54,25.2,16.0,27.3,21.0,22.7,22.7,97.2,102.8,30.1,24.0,27.3,21.5,0.4953999999999999,0.572,0.4298999999999999,0.5055000000000001,0.33649999999999997,0.3157
1920,22200262,1610612754,IND,1610612750,MIN,2022-23,21,29,2022-11-23,50,24.5,14.0,31.1,25.5,22.5,23.0,107.4,102.6,28.7,25.5,34.3,25.5,0.4656,0.4961,0.4095,0.4241,0.2374,0.3662
1924,22200264,1610612738,BOS,1610612742,DAL,2022-23,34,23,2022-11-23,57,30.3,24.5,31.5,22.5,22.8,24.1,104.4,96.8,27.5,19.5,25.1,19.5,0.5682,0.5758000000000001,0.4715,0.5147,0.3662,0.2374
1926,22200265,1610612764,WAS,1610612748,MIA,2022-23,26,28,2022-11-23,54,29.4,24.0,31.3,27.5,22.6,23.1,102.4,100.8,27.5,18.5,28.2,19.0,0.5827,0.5314,0.4965,0.487,0.4372,0.48999999999999994
1929,22200267,1610612749,MIL,1610612741,CHI,2022-23,33,32,2022-11-23,65,31.1,25.5,24.5,14.0,23.1,23.2,100.4,99.6,29.1,24.5,27.6,22.5,0.6143,0.6376999999999999,0.5055000000000001,0.4298999999999999,0.48999999999999994,0.4372
1935,22200269,1610612740,NOP,1610612759,SAS,2022-23,29,19,2022-11-23,48,29.1,23.5,29.2,24.0,23.1,22.6,101.6,104.2,28.2,19.0,27.5,18.5,0.5519999999999999,0.5892,0.4756,0.5022,0.44559999999999994,0.45120000000000005
1939,22200268,1610612743,DEN,1610612760,OKC,2022-23,38,21,2022-11-23,59,31.0,25.0,31.0,22.0,22.5,22.7,102.6,103.4,27.6,22.5,29.1,24.5,0.6376999999999999,0.6143,0.5609,0.4615,0.45120000000000005,0.44559999999999994
1941,22200261,1610612757,POR,1610612739,CLE,2022-23,21,28,2022-11-23,49,26.9,24.0,30.7,20.5,22.6,23.1,96.8,104.4,29.0,23.5,27.6,20.5,0.5257,0.5788,0.4613,0.4852,0.3668,0.4574
1938,22200268,1610612760,OKC,1610612743,DEN,2022-23,21,38,2022-11-23,59,31.4,27.5,31.0,24.0,23.5,21.5,107.8,104.6,34.3,25.5,28.7,25.5,0.5980000000000001,0.5784999999999999,0.5246,0.4873,0.4574,0.3668
1910,22200277,1610612764,WAS,1610612748,MIA,2022-23,38,28,2022-11-25,66,28.9,24.0,31.7,21.5,22.4,23.2,102.8,103.6,27.8,18.5,28.4,22.5,0.5786,0.5515,0.4918999999999999,0.4301,0.42860000000000004,0.34850000000000003
1899,22200274,1610612752,NYK,1610612757,POR,2022-23,31,25,2022-11-25,56,29.9,20.5,29.4,23.5,24.3,22.6,105.2,100.4,31.2,26.5,27.4,17.5,0.5298999999999999,0.5596,0.4511999999999999,0.4688,0.34850000000000003,0.42860000000000004
1914,22200285,1610612746,LAC,1610612743,DEN,2022-23,26,31,2022-11-25,57,28.1,15.0,30.9,20.5,21.8,22.8,101.2,100.2,26.5,21.5,27.9,21.5,0.5759000000000001,0.4624,0.4852,0.4852999999999999,0.3883,0.41390000000000005
1906,22200278,1610612745,HOU,1610612737,ATL,2022-23,38,33,2022-11-25,71,28.4,23.0,26.6,20.0,21.0,23.1,99.4,101.4,30.6,19.0,31.0,25.5,0.6023000000000001,0.6207,0.5068,0.4876999999999999,0.41390000000000005,0.3883
1895,22200282,1610612747,LAL,1610612759,SAS,2022-23,33,21,2022-11-25,54,28.3,21.5,30.4,24.0,23.0,23.1,103.8,103.8,30.5,21.0,29.9,20.5,0.54,0.5029,0.4796,0.5359,0.3856,0.457
1902,22200279,1610612740,NOP,1610612763,MEM,2022-23,25,44,2022-11-25,69,29.4,23.5,29.9,20.5,23.0,23.7,101.4,102.6,27.4,17.5,31.2,26.5,0.5694000000000001,0.6114999999999999,0.4876999999999999,0.5068,0.457,0.3856
1917,22200280,1610612749,MIL,1610612739,CLE,2022-23,25,30,2022-11-25,55,31.3,25.5,30.6,25.0,23.1,22.2,100.4,105.2,29.7,24.5,28.8,17.5,0.6181,0.5833999999999999,0.5016,0.5193,0.5216999999999999,0.41480000000000006
1897,22200284,1610612744,GSW,1610612762,UTA,2022-23,37,23,2022-11-25,60,30.9,20.5,28.1,15.0,21.4,22.3,103.8,103.2,28.1,22.0,27.8,23.5,0.6103999999999999,0.5398,0.5169,0.4697,0.41480000000000006,0.5216999999999999
1904,22200272,1610612766,CHA,1610612750,MIN,2022-23,29,34,2022-11-25,63,24.9,16.0,27.8,22.0,23.2,21.5,97.6,99.2,29.3,24.0,29.6,22.0,0.4895,0.5987,0.4301,0.4918999999999999,0.2908,0.4452
1900,22200283,1610612756,PHX,1610612765,DET,2022-23,23,22,2022-11-25,45,30.1,21.5,29.8,23.0,23.3,23.7,101.0,96.2,29.3,22.0,26.9,20.5,0.5609,0.5275999999999998,0.4852999999999999,0.4852,0.4452,0.2908
1892,22200273,1610612753,ORL,1610612755,PHI,2022-23,29,24,2022-11-25,53,28.7,23.5,30.6,24.0,21.6,23.5,101.4,99.4,28.5,22.5,29.1,26.5,0.5862,0.5915,0.5193,0.5016,0.37760000000000005,0.42800000000000005
1893,22200273,1610612755,PHI,1610612753,ORL,2022-23,24,29,2022-11-25,53,27.6,21.0,24.0,14.0,21.5,23.2,102.6,101.4,26.9,20.5,29.3,22.0,0.5398,0.6103999999999999,0.4688,0.5557000000000001,0.42800000000000005,0.37760000000000005
1905,22200272,1610612750,MIN,1610612766,CHA,2022-23,34,29,2022-11-25,63,32.4,25.5,29.5,22.0,23.2,22.4,103.8,103.8,29.9,20.5,30.5,21.0,0.6114999999999999,0.5694000000000001,0.5359,0.4796,0.3762,0.3435
1903,22200279,1610612763,MEM,1610612740,NOP,2022-23,44,25,2022-11-25,69,31.7,21.5,28.9,24.0,25.1,23.5,103.4,105.4,27.8,23.5,28.1,22.0,0.5596,0.5298999999999999,0.4962,0.4579,0.3435,0.3762
1894,22200282,1610612759,SAS,1610612747,LAL,2022-23,21,33,2022-11-25,54,26.2,19.5,31.1,25.5,23.5,25.1,99.2,104.8,33.6,27.5,26.7,19.5,0.5275999999999998,0.5609,0.4678000000000001,0.5159,0.3384,0.33690000000000003
1909,22200281,1610612741,CHI,1610612760,OKC,2022-23,30,32,2022-11-25,62,27.2,21.0,26.5,22.0,23.0,22.3,104.2,97.8,27.9,21.5,26.5,21.5,0.5283,0.5811,0.4697,0.5169,0.33690000000000003,0.3384
1912,22200275,1610612738,BOS,1610612758,SAC,2022-23,36,22,2022-11-25,58,31.1,25.5,26.2,19.5,23.1,23.0,104.8,99.2,26.7,19.5,33.6,27.5,0.5784,0.5369,0.4779999999999999,0.4823,0.3706,0.36280000000000007
1891,22200276,1610612751,BKN,1610612754,IND,2022-23,35,23,2022-11-25,58,29.8,23.0,30.1,21.5,22.6,24.3,97.8,104.2,26.9,20.0,26.8,20.5,0.5833999999999999,0.6181,0.5084,0.4669,0.36280000000000007,0.3706
1908,22200281,1610612760,OKC,1610612741,CHI,2022-23,32,30,2022-11-25,62,30.6,24.0,28.7,23.5,23.5,21.6,105.4,103.4,33.9,25.5,28.6,20.0,0.5915,0.5862,0.5159,0.4678000000000001,0.45380000000000004,0.441
1915,22200285,1610612743,DEN,1610612746,LAC,2022-23,31,26,2022-11-25,57,30.6,25.0,31.3,25.5,22.2,23.1,100.2,101.2,26.8,20.5,26.9,20.0,0.6207,0.6023000000000001,0.5557000000000001,0.4688,0.441,0.45380000000000004
1916,22200280,1610612739,CLE,1610612749,MIL,2022-23,30,25,2022-11-25,55,30.0,22.5,30.8,27.5,22.3,23.0,99.2,97.6,28.8,17.5,29.7,24.5,0.5987,0.4895,0.5276000000000001,0.4479999999999999,0.4304,0.3739
1898,22200274,1610612757,POR,1610612752,NYK,2022-23,25,31,2022-11-25,56,26.5,22.0,27.2,21.0,21.7,22.8,96.2,101.0,29.0,23.5,29.0,25.5,0.5369,0.5784,0.4688,0.4511999999999999,0.3739,0.4304
1896,22200284,1610612762,UTA,1610612744,GSW,2022-23,23,37,2022-11-25,60,29.5,22.0,32.4,25.5,22.3,21.4,102.4,103.6,28.4,22.5,27.8,18.5,0.5811,0.5283,0.4823,0.4779999999999999,0.40449999999999997,0.24850000000000003
1890,22200276,1610612754,IND,1610612751,BKN,2022-23,23,35,2022-11-25,58,24.0,14.0,27.6,21.0,22.8,21.7,107.2,103.0,29.0,25.5,29.0,23.5,0.4624,0.5759000000000001,0.4051,0.4750000000000001,0.24850000000000003,0.40449999999999997
1907,22200278,1610612737,ATL,1610612745,HOU,2022-23,33,38,2022-11-25,71,26.6,20.0,28.4,23.0,23.7,23.0,103.0,107.2,29.6,22.0,29.3,24.0,0.4857,0.5663,0.4579,0.4962,0.1925,0.3056
1901,22200283,1610612765,DET,1610612756,PHX,2022-23,22,23,2022-11-25,45,27.8,22.0,24.9,16.0,23.1,21.0,103.6,102.4,28.6,20.0,33.9,25.5,0.5029,0.54,0.4479999999999999,0.5276000000000001,0.3056,0.1925
1911,22200277,1610612748,MIA,1610612764,WAS,2022-23,28,38,2022-11-25,66,30.8,27.5,30.0,22.5,22.8,21.8,103.2,103.8,29.1,26.5,28.5,22.5,0.5663,0.4857,0.4750000000000001,0.4051,0.402,0.3504
1913,22200275,1610612758,SAC,1610612738,BOS,2022-23,22,36,2022-11-25,58,30.4,24.0,28.3,21.5,23.7,23.3,103.6,102.8,31.0,25.5,30.6,19.0,0.5515,0.5786,0.4669,0.5084,0.3504,0.402
1889,22200287,1610612760,OKC,1610612745,HOU,2022-23,22,23,2022-11-26,45,30.4,24.0,25.6,19.5,23.5,22.8,105.4,103.6,33.5,25.5,30.9,19.0,0.5852,0.4559,0.5159,0.4032,0.4438000000000001,0.3881
1886,22200289,1610612756,PHX,1610612762,UTA,2022-23,22,32,2022-11-26,54,29.6,21.5,29.3,21.5,23.8,21.0,101.0,103.8,29.0,22.0,32.9,27.5,0.5444,0.5621,0.4793,0.525,0.3881,0.4438000000000001
1882,22200288,1610612759,SAS,1610612747,LAL,2022-23,34,33,2022-11-26,67,25.6,19.5,30.4,24.0,23.6,23.2,99.8,101.0,32.9,27.5,29.0,22.0,0.5078,0.6205,0.4557,0.4558,0.30510000000000004,0.3578
1887,22200289,1610612762,UTA,1610612756,PHX,2022-23,32,22,2022-11-26,54,28.9,21.5,29.9,23.5,23.2,23.6,103.8,101.0,29.2,22.5,29.9,20.5,0.5398,0.5732,0.4558,0.4557,0.3578,0.30510000000000004
1888,22200287,1610612745,HOU,1610612760,OKC,2022-23,23,22,2022-11-26,45,29.9,23.5,28.9,21.5,21.0,23.8,101.0,99.8,30.9,19.0,33.5,25.5,0.6205,0.5078,0.525,0.4793,0.40680000000000005,0.40259999999999996
1884,22200286,1610612742,DAL,1610612761,TOR,2022-23,29,24,2022-11-26,53,29.2,24.0,26.7,22.5,22.0,24.3,100.2,103.8,27.2,19.5,30.6,25.5,0.5732,0.5398,0.4737,0.4992,0.40259999999999996,0.40680000000000005
1883,22200288,1610612747,LAL,1610612759,SAS,2022-23,33,34,2022-11-26,67,29.3,21.5,29.6,21.5,22.8,23.5,103.8,100.2,29.9,20.5,29.2,22.5,0.5621,0.5444,0.4992,0.4737,0.40499999999999997,0.2786
1885,22200286,1610612761,TOR,1610612742,DAL,2022-23,24,29,2022-11-26,53,26.7,22.5,29.2,24.0,24.3,22.0,103.6,105.4,30.6,25.5,27.2,19.5,0.4559,0.5852,0.4032,0.5159,0.2786,0.40499999999999997
1869,22200294,1610612764,WAS,1610612738,BOS,2022-23,26,35,2022-11-27,61,29.9,24.0,30.1,20.5,22.5,21.9,103.2,101.8,26.8,18.5,27.9,22.5,0.5950000000000001,0.6023000000000001,0.5107999999999999,0.4091999999999999,0.4351,0.3356
1879,22200295,1610612765,DET,1610612739,CLE,2022-23,26,20,2022-11-27,46,27.2,21.5,27.8,15.0,22.7,23.3,101.8,102.2,27.6,19.0,30.1,24.5,0.5125,0.4857,0.4549999999999999,0.483,0.3356,0.4351
1864,22200292,1610612754,IND,1610612746,LAC,2022-23,29,35,2022-11-27,64,24.5,15.5,31.9,20.5,22.3,23.7,107.0,101.0,29.2,25.5,29.4,20.5,0.4665000000000001,0.5675999999999999,0.4091999999999999,0.5107999999999999,0.24850000000000003,0.4429
1878,22200295,1610612739,CLE,1610612765,DET,2022-23,20,26,2022-11-27,46,30.0,22.5,30.7,27.5,22.8,23.3,97.6,104.6,27.7,17.5,30.6,22.0,0.6073000000000001,0.5801999999999999,0.5357,0.4827999999999999,0.4429,0.24850000000000003
1873,22200291,1610612750,MIN,1610612744,GSW,2022-23,27,47,2022-11-27,74,33.2,27.0,26.4,22.0,23.3,22.8,105.8,99.4,29.4,20.5,29.2,25.5,0.6110999999999999,0.574,0.5336000000000001,0.4760999999999999,0.38039999999999996,0.4043
1875,22200298,1610612742,DAL,1610612749,MIL,2022-23,33,41,2022-11-27,74,29.0,24.0,28.6,23.5,21.7,23.0,97.8,100.0,26.7,19.5,26.0,19.5,0.5837,0.6275999999999999,0.4802,0.4537,0.4043,0.38039999999999996
1865,22200292,1610612746,LAC,1610612754,IND,2022-23,35,29,2022-11-27,64,27.8,15.0,27.2,21.5,21.3,22.4,101.0,107.0,26.7,21.5,27.8,21.0,0.574,0.6110999999999999,0.4843,0.4647,0.38539999999999996,0.4231
1872,22200291,1610612744,GSW,1610612750,MIN,2022-23,47,27,2022-11-27,74,31.9,20.5,24.5,15.5,22.5,23.6,105.0,103.4,27.8,21.0,26.7,21.5,0.6275999999999999,0.5837,0.5327999999999999,0.4758999999999999,0.4231,0.38539999999999996
1868,22200294,1610612738,BOS,1610612764,WAS,2022-23,35,26,2022-11-27,61,31.5,25.5,30.4,24.5,23.6,22.5,105.6,100.2,26.0,19.5,26.7,19.5,0.5675999999999999,0.4665000000000001,0.4760999999999999,0.5336000000000001,0.3673,0.3617
1881,22200290,1610612751,BKN,1610612757,POR,2022-23,31,24,2022-11-27,55,30.3,23.0,27.0,20.0,22.4,21.3,99.4,105.8,27.1,20.5,30.5,25.5,0.6023000000000001,0.5950000000000001,0.5246999999999999,0.4998999999999999,0.3617,0.3673
1876,22200297,1610612753,ORL,1610612755,PHI,2022-23,32,36,2022-11-27,68,28.6,23.5,29.0,24.0,21.9,24.1,100.2,105.6,27.9,22.5,26.8,18.5,0.5801999999999999,0.6073000000000001,0.5218999999999999,0.4467,0.36090000000000005,0.3494
1867,22200296,1610612763,MEM,1610612752,NYK,2022-23,25,26,2022-11-27,51,32.0,21.5,27.5,21.0,25.1,21.4,103.4,105.0,27.9,24.0,30.1,26.5,0.5689,0.524,0.4998999999999999,0.5246999999999999,0.3494,0.36090000000000005
1880,22200290,1610612757,POR,1610612751,BKN,2022-23,24,31,2022-11-27,55,26.4,22.0,33.2,27.0,21.9,22.5,96.6,105.2,28.6,23.5,26.7,20.5,0.5323,0.5448999999999999,0.4647,0.4843,0.3254,0.39130000000000004
1870,22200293,1610612748,MIA,1610612737,ATL,2022-23,23,31,2022-11-27,54,30.7,27.5,30.0,22.5,23.3,22.7,102.2,101.8,30.1,26.5,27.9,24.0,0.5688,0.5973999999999999,0.483,0.4549999999999999,0.39130000000000004,0.3254
1871,22200293,1610612737,ATL,1610612748,MIA,2022-23,31,23,2022-11-27,54,27.0,20.0,30.3,23.0,23.7,22.3,105.2,96.6,30.6,22.0,27.7,17.5,0.4857,0.5125,0.4537,0.4802,0.20390000000000003,0.49549999999999994
1874,22200298,1610612749,MIL,1610612742,DAL,2022-23,41,33,2022-11-27,74,30.4,24.5,31.5,25.5,23.0,21.7,100.0,97.8,30.1,24.5,27.6,19.0,0.5973999999999999,0.5688,0.4827999999999999,0.5357,0.49549999999999994,0.20390000000000003
1866,22200296,1610612752,NYK,1610612763,MEM,2022-23,26,25,2022-11-27,51,30.1,20.5,29.9,24.0,24.1,21.9,104.6,97.6,30.5,25.5,27.1,20.5,0.524,0.5689,0.4467,0.5218999999999999,0.3428999999999999,0.41130000000000005
1877,22200297,1610612755,PHI,1610612753,ORL,2022-23,36,32,2022-11-27,68,27.5,21.0,32.0,21.5,21.4,25.1,101.8,103.2,26.7,20.5,28.6,23.5,0.5448999999999999,0.5323,0.4758999999999999,0.5327999999999999,0.41130000000000005,0.3428999999999999
1856,22200299,1610612755,PHI,1610612737,ATL,2022-23,23,34,2022-11-28,57,28.9,21.5,28.3,20.0,20.9,23.8,102.2,103.8,27.8,20.5,25.2,19.5,0.5802000000000002,0.6260999999999999,0.508,0.5114,0.43600000000000005,0.3404
1852,22200307,1610612758,SAC,1610612756,PHX,2022-23,26,31,2022-11-28,57,30.1,22.5,27.5,21.0,23.4,22.3,104.8,106.6,31.3,25.5,28.0,22.0,0.5415000000000001,0.5702,0.4584,0.5039999999999999,0.3404,0.43600000000000005
1855,22200308,1610612754,IND,1610612747,LAL,2022-23,29,32,2022-11-28,61,24.6,15.5,31.9,26.0,22.5,22.4,106.6,104.8,29.8,25.5,29.3,20.5,0.4774,0.4919,0.4138,0.398,0.28040000000000004,0.32139999999999996
1853,22200307,1610612756,PHX,1610612758,SAC,2022-23,31,26,2022-11-28,57,28.3,21.0,29.7,25.0,24.2,23.4,101.4,100.4,29.6,22.0,30.4,25.5,0.509,0.4517,0.4534000000000001,0.5184,0.32139999999999996,0.28040000000000004
1854,22200308,1610612747,LAL,1610612754,IND,2022-23,32,29,2022-11-28,61,29.2,21.5,29.1,23.5,22.6,23.8,104.8,96.4,29.3,20.5,29.8,25.5,0.568,0.5992999999999999,0.5041,0.5158,0.40499999999999997,0.3102000000000001
1858,22200306,1610612741,CHI,1610612762,UTA,2022-23,27,27,2022-11-28,54,27.5,21.0,30.1,22.5,23.2,22.4,103.2,104.0,28.5,21.5,29.3,21.5,0.5278,0.5799000000000001,0.4743,0.5359999999999999,0.3102000000000001,0.40499999999999997
1847,22200304,1610612760,OKC,1610612740,NOP,2022-23,26,34,2022-11-28,60,29.3,21.5,28.5,23.5,23.3,23.4,103.8,102.2,33.0,23.5,27.2,17.5,0.5769,0.5646000000000001,0.5114,0.508,0.41340000000000005,0.29760000000000003
1849,22200303,1610612761,TOR,1610612739,CLE,2022-23,26,24,2022-11-28,50,26.2,22.5,27.9,21.5,23.6,23.4,101.2,102.6,30.4,25.5,29.6,22.0,0.4517,0.509,0.398,0.4138,0.29760000000000003,0.41340000000000005
1859,22200306,1610612762,UTA,1610612741,CHI,2022-23,27,27,2022-11-28,54,27.9,21.5,26.2,22.5,23.4,24.2,104.0,103.2,28.0,22.0,31.3,25.5,0.5217,0.4993,0.4493,0.5161,0.3355,0.267
1861,22200301,1610612766,CHA,1610612738,BOS,2022-23,19,45,2022-11-28,64,25.7,16.0,30.0,24.5,23.8,20.9,100.4,101.4,29.7,24.0,26.7,20.5,0.4993,0.5217,0.4468,0.5269,0.267,0.3355
1845,22200300,1610612750,MIN,1610612764,WAS,2022-23,33,38,2022-11-28,71,31.9,26.0,24.6,15.5,23.4,23.6,106.6,105.6,30.7,20.5,29.7,16.0,0.593,0.5969,0.5158,0.5041,0.3648,0.4218
1844,22200300,1610612764,WAS,1610612750,MIN,2022-23,38,33,2022-11-28,71,30.0,24.5,25.7,16.0,22.0,21.7,103.0,105.6,27.9,18.5,29.0,22.5,0.5969,0.593,0.5161,0.4493,0.4218,0.3648
1846,22200304,1610612740,NOP,1610612760,OKC,2022-23,34,26,2022-11-28,60,29.1,23.5,29.2,21.5,22.3,23.4,102.6,101.2,28.9,17.5,26.6,20.5,0.5646000000000001,0.5769,0.4817,0.4509999999999999,0.42700000000000005,0.3537
1863,22200302,1610612751,BKN,1610612753,ORL,2022-23,23,28,2022-11-28,51,30.0,23.0,32.2,26.0,22.2,20.7,98.8,100.4,26.6,20.5,28.9,17.5,0.5992999999999999,0.568,0.5251999999999999,0.4803,0.3537,0.42700000000000005
1848,22200303,1610612739,CLE,1610612761,TOR,2022-23,24,26,2022-11-28,50,28.3,20.0,28.9,21.5,22.4,23.2,96.4,104.8,27.2,17.5,33.0,23.5,0.5702,0.5415000000000001,0.5039999999999999,0.4584,0.42060000000000003,0.4125
1851,22200305,1610612743,DEN,1610612745,HOU,2022-23,42,39,2022-11-28,81,29.7,25.0,28.3,21.0,22.4,22.5,100.4,98.8,26.7,20.5,29.7,24.0,0.5955999999999999,0.5731999999999999,0.5359999999999999,0.4743,0.4125,0.42060000000000003
